2222222222222222222222222222222222222222101112222222222222222222222222222222222222222222222222222222222112222222222222222222222121222212011210001110002221222001012222222222222221222222222222222222222 -> 120000002022202222222222222222222122201022212222211102222200202202222222222222222022222222222222222222222222222220222222222222222222222222222222222222222222222222222122211022222222222222222222222222222211212222222
2222222222222222222222222222222222122222011122222222222222222222222222222222222222222222222221111101111022222222222222222222222212222222222101111222221222222222222222202122221220221202222221222222222 -> 100020200022222222222222222220222222222221212022222202222210220202222222222222212022222222222222222222222222202022222222222222222222222222222222222222222222222222222122222222222222222222222222222222222212112222222
2222222222222222222222222200202222122222100122222222222222222222222222222222222222222222222221100001111022222222222222222222222222222222222201001222222222222222222222222222221220221202222220210222222 -> 122222222222222222222222222222222222222202212222222222222212222222222222222222222222222222222222222222222222222222222222222220222000222222222222222222222222222222222122222222222222222222222222222222222211111222222
1202222112222222220010102212122222122222222222222222222222222222222222222222222222222222222222222222222022222222222222222222222222222222222211110000102222222222222222212222221222221202222222022222222 -> 122222222222222222222222222222222220222202212222210122222202222222222222222222222222222222222222222222222222222222222222222222222202222222222212221222222221201221221122222222222222222222222222222222222211112222222
2222222222222222220011002222120222222222110022222222222222222222222222222222222222222222222220001122222112222222222222022022222202222222211222222222222222222222222222202222222220222222222222222222222 -> 122202022222222222222222222222222222222201210222222222212222202222222222222222222222222222222222222222222222202022222222222220222000222222222222222222222222222222222122222222222222222220202221222222222211212112222
2222222222222222221011102212122222122222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222200001110102222220222222222112222221112221202112220222222220 -> 122222222222222222222222222222220220222202112222210102222212222222222222222222222022222222222222222222222222222222222222222220222000222220222222222222222222222222222122222222222222000000000222222222222211212222222
2222222222222222220011102200122222222222101122122222222222222222222222202222222222222222222221100022220222222222222222222222222222222222222222222222222222222222222222212222222220222222222222222111021 -> 122222222222222222222122222222222222222202212222222222222222222222222222222222222222222222222222222222222222222222222222222220222000222222222222222222222222222222222122222222222222222220012222222222222211211222222
2122012022222222220011012212121222222222222222222222222222222222222222222002002002222222222222222122222222222222222222222222222222222222222210001010102222222222222222212222222222222222222222222222220 -> 122222222202222221221222222222222220222202212222210102222202222221221222222222222222222122222222222222222222222222222222222220222000222222221222122222222222122220102122222222222220000000000222222222222211112222222
2222222222221222220001012222001222022222101020010021222212222222222222222222222222222020222222222222222222222222222222222222222222110022222222222222222222222222222222212222012220222222222222222222222 -> 120022022202222222222222221222222222222202212222222222222220220202222222211222222222222122222222222222222222222222222222202220222000222222222122222221002222222222222122222222222220222222222222222222222212211221222
2222222222222222220001102222120222222222110122222222222222222222222122222222222222222222222222121000010121022222222222222222222222222222222222222222222202222222222222202222222220222222222222222222222 -> 122222222222222222222222222222222222222202212222222222222222222222222222222222222222222222222222222222222222202022222222222220222000222222222222222222222222222222222122222222222222222222222222222222222212111222012
2222222222222222220001002212120222202222222222222222222222222222222222222222222222222222222222222222222121222222222222222222222222222222222210101110002221022000022222212222222222222222222222222222222 -> 122222222222202222222222222222222222221102212222211102222202222222222222222222212000121222222222222222222222222200000000002220222000222222222222222222222222222222222122211022222222100000000222222222222211212222222
2222222222222222222222222222222222022222222212222222222222222222222222222222222222222222222221001022222012222222222222222222222121222212111210100222122212222222222221202020222202222222222222222222222 -> 120000002022222222222222222121022220222222212222220202222200202202222222222222222222222222222222222222222222222220222222222222222222222222222222222222222222222222222122222022222222222222222222222222222211211212202
2222222222222222220010112222121222222222222222222222222222222222222222222222222222222222220220010122222212222022222222222222222202222222211222222222221222222222222222102222221112221222112222222222222 -> 122202022222222222222222222222220222222202210222222222222222202222222222222222222222222222222222222222222222222222222222222220222000222222222222222222222222222222222122222222222222000000000222222222222212212112222
2222222222222222220001002222121222222222222222222222222220222222222222222222222222222222222221001122222222222122222222221222222212222222202211001000101222222222222222202112222222222222222222222222222 -> 100020200022222222222222202200222220222202212022210102222200210202222222222222222222222222222222222222222222222222222222222220222000222222222222222222222222222222222122222222222222212222122222222222222211112212222
2222222222222222222222222222222222122222101022222221211202222222222222222222222222222222022221100122222212222222222222222222222212222222211210101111011222222222222222202222222220222222222222222222220 -> 100020200022222222222222222222222222222222212022201002222200200202222222222222222022222222222222222222222222122222222222222222222222222222222222222222222222222222222122222222222222222222222222222222222211212222222
2221222222222222220010102200122222222222100122222222222222222222222222222222222222222222222221101001111222222222222222222222222222222222222222222222222222222222222222212222222220222222222222200222220 -> 122222222222222222222222222222222222222202212222222222222222222222222222222222222222222222222222222222222222222222222222222220222000222222222122222222222212222222222122222222222222222222222222222222222211111222222
2222222222222222222222222222222222222222110022222222222222222222222222222222222222222022222221010122222112222222222222222222222212222222211210001001101222222222222222202202222220222222222222222222220 -> 100020200002222222222222222212222220222222212022210002222200200202222222212222222222222222222222222222222222202022222222222222222222222222222222222222222222222222222122222022222220222222222222222222222211112212222
2122111222222222220010102212122222222222222222222222222222222222222222222222222222222222222222222222222022222222222222222222222222222222222210101101002220022000022222212222222222222222222222222222220 -> 122222222222212222222222222222222222221102212222211022222202222222222222222222212000121222222222222222222222222200000000002222222222222222211221122222222222122212112122211022222222222222222222222222222211212222222
2222222222222222220011002222120222202222222222222222222222222222022222222222222222222222222220111122222222222222222222222212222202222222202200001000101222222222222222202112222222222222222222222222220 -> 122202022222222212222222222200222220222202210222210122222212212222222222222222222222222222222222222222222222222222222222222220222000222222222222222222222222222222222122222222222222222222222222222222222211112122222
2222122222222222220011012200122222222222101122222222222222222222222222222222222222222222222222222122222222222222222222222222222222222222222211101111002222222222222222212222222220222222222222222101120 -> 122222222222222222222222222222222222222202212222211002222202222222222222222222222022222222222222222222222222222222222222222220222000222222212222222222222222222222212122222222222222222202222222222222222211212222222
2222222222222222222222222222222222022222222212222222222222222222222222222222222222222222222221110122222222222222222222222222222101222212122211001001101222222222222221202111222201222222222222222222220 -> 120000002022222222222222222000022220222222210222210002222200222202222222222222222222222222222222222222222222220220222222222222222222222222222222222222222222222222222112222222222222222222222222222222222211112222222
1221220222222222220011012212122222222222222222222222222222222222222222222222222222222222222222222122222121222222222222222222222222222222222210101101002220022000022222212222222222222222222222222222221 -> 122222222222212222222222222222222222221102212222211022222202222222222222222222212000121222222222222222222222222200000000002220222000222222222122221222222212221202222122211022222222222202222222222222222211212222222
2222222222222222220010012200122222222222101122222222222222222222222222222222222222222222222221000001111222222222222222222222222222222222222211222222222222222222222222212222222220222222222222222002101 -> 122222222222222222222222222222222222222202212222222222222202222222222222222222222222222222222222222222222222222222222222222220222000222222222222222222222222222222222122222222222222222222222222222222222211111212222
2222222222222222220001012222021222222222111022222222222222222222222222222222222222222212222221101022222222222222222220000100002212222222222222222222222222222222222222202112222220222222222222222222221 -> 100000000022222222222222212200222222222201210022222202211220220202222202222122222222222222222222222222222222202022222222222222222222222222222222222222222222222222222122122222222222222222222211222222222211211222221
2222222222222222220000122222121222222222222222222222222222122222222222122010100100222222222220101122222222222222222222222222022212222222202222222222221222222222222222202112222222222222222222222222221 -> 100020200002222220121222222200222222222202212022222202222220210201210122222222222222222122222222222222222222222222222222222220222000222222222222222222222222222222222122222222222220222222222222222222222211212122222
2222222222222222222222222222222222222222222222222222222222222222022222222222220222221222222220111122222112222222222222222222222202222222211210101110001220122000022222202222222222222222222222222222221 -> 122202022202212212222222222222222222221122210222211102222202202222222122022222212000121222222222222222222222222200000000002222222222222222222222222222222222222222222122211022222220222222222222222222222211212122222
2222222222222222222222222222222222222222011122222222222222222222222222222222222222222222222221110122222022222222222222222222222202222222222210001101001222221000022222202122222220222222222222222222221 -> 122202022222222222222222222220222222221121010222211022222202222222222222222222212000121222222222222222222222202000000000002222222222222222222222222222222222222222222122211022222222222222222222222222222211212222222
2222222222222222222222222222222222222222110022222222222222222222222222222222222222222222222221001022222222222222222222000100002202222222222222222222222222222222222222202112222220222222222222222222221 -> 100200020022222222222222212200222222222221210222222222212220220202222222222122222222222222222222222222222222202022222222222222222222222222222222222222222222222222222122122222222222222222222221222222222211211212222
2222222222222222222222222222222222222222222222222222222222222222220222222222222222222212222221101122222112222222222222222222222202222222211210101110011220022000022222202222222222222222222222222222222 -> 122202022222212222222221222222222222221122210222201102222202202222222202222222212000121222222222222222222222222200000000002222222222222222222222222222222222222222222122211022222222222222222222222222222211212222222
2222222222222222222222222222222222222222222222222222222222222222222202222222222222222222122221100122222112222222222222222222222212222222211210101110001220022000022222202222222222222222222222222222222 -> 100020200022212222222222222222222222221122212022211102222200200202222222222222212000121222222222222222222222222200000000002222222222222222222222222222222222222222222122211022222222222222222222222222222211212222222
2222222222222222222222222222222222221011110022222222222222222222222222222222222222222222222221010022222121222222222222222220222202222222202210001111012222222222222222202212222220222222222222222222222 -> 122202022220222222222222222202222222222222210222001000222202212222222222222100222022222222222222222222222222202022222222222222222222222222222222222222220222222222222122122222222222222222222222222222222211211212222
2222222222222222222222222222222222222222110022222222222222222222222222222222222222222222222220111022222022222222222222222222202212222222222200001101002222220000022222202122222220222222222222222222222 -> 100000000022222222222222222220222222221122110022211002222210220202222222222222212000121222222222222222222222202000000000002222222222222222222222222222222222222222222122211022222222222222222222222222222211211122221
2222222222222222222222222222222222221010101122222222222222222222222222222222222222222222222221110001111121222222222222222222222222222222202210001001112222222222222222222222222220222222222222222222222 -> 122222222220222222222222222222222220022222212222200020222002012222222222222220222222222222222222222222222222222222222222222222222222222222222222222222220222222222222122222222222220222222222222222222222211111222222
2222222222222222220001012222021222222222110022222222222222222222222222222222222222222202222220110022222222222222222220000100002202222222222222222222222222222222222222202112222220222222222222222222222 -> 100200020002222222222222212200222222222201210222222222211220220202222212222122222222222222222222222000000000202022222222222222222222222222222222222222222222222222222122122222222220222222222211222222222212211122222
2222222222222222222222222222222222221010110022222222222222222222222222222222222222222222222221110022222121222222222222221222222212222222202210001011012222222222222222202212222220222222222222222222222 -> 100020200020222222222222202202222222022222212022201000222000010202222222222220222222222222222222222222222222202022222222222222222222222222222222222222220222222222222122222222222220222222222222222222222211111222222
2222222222222222222222222222222222222222222222222222222222222222222220222222222222222222212220110122222112222222222222222222222212222222211210101100001220022000022222202222222222222222222222222222222 -> 100020200022212222222222222222222222221122212022211102222200200202222222222222212000121222222222222222222222222200000000002222222222222222222222222222222222222222222122211022222222222222222222222222222211212122222
2222222222222222222222222222222222121100222222222222222222222222222222222222222222222222222222222222222112222222222222222222222222222222222222220100012022222222122222202222221112221200012222022222221 -> 122222222220222222222222222222222222220222212212001122222022022222222222222200222222222222222222222222222222222222222222222222222222222222222222222222220222222222222122222222222220222222222222222222222212112222222
2022222222222222220001112212120222221100222222222222222222222222222222222222222222222222222222222222222002222222222222222222222222222222222211100000012222222222222222212222222222222222222222221222220 -> 122222222220222222222222222222222222222202212222001122222002022222222222222200222022222222222202222000000000222222222222222220222000222222222222022222220222022222222122222222222220110022222222222222222211212222222
2022222221110111000001010222011222222222222222222222222222222222222222222201021222202222222222222222222222222222222222222222222222222222222222112222222222222222222222212222222222222222222222221222221 -> 122222222222222221022222222222222222222202212222222222222222222222222021222222222222222222222222222222222222222222222222222220222222222222211001111222222222022122220122222222222222222222222222222211222212212222222
2222222222222222222222222222222222021000110102222222222222222222222222222222222222222222222222222222222121222222222222222222222122222222202210001000112202222222222221222221222200222222222222222222220 -> 120002202022222222222222222022022220022202212222000120222000012222222222222202222222222222222222222000000000200022222222222220222000212212222222222222220222222222222122222222222220222222222222222222222211112222012
2222222222222222220011102222122222222222110122221122222222222222222222222222222222222222222222121011010022022222222222222222222222222222222222222222222222222222222222222222222220222222222222222222222 -> 122222222222222222222222222222222222222222212222222222222222222222222222222222222222222222222222222222222222202022222222222220222000222222222222222220222222222222222122222222222222222221002222222222222212211222222
2222222222222222220011002222120222221011222222222222222222222222222222222222222222222222222222222222222121202222222222102220022222222222202210001001012222222222222222222222222222222222222222222222220 -> 122222222220222222222222222222222222222201212222001020202202212222222222222100222222222222222222222222222222222222222222222220222000222222222222222222220222222222222122122222222222122222002220222222222211112222222
2222222222222222220001002222121222222222222222222222222222222222222222222222222020222222220220000122222212221222121222212221212212222222211222222222221222222222222222202222222222222222222222222222221 -> 100020200002222222222222222222222222222202212022222202222220200202211222222222222222222222222222222222222222222202222222222220222000222222222222222222222222222222222122222222222220112201122222222222222211212112222
2222222222222222220001012200102222222222101122222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222211101110012222222222222222212222222220222222222222222001010 -> 122222222222222222222222222222222222222202212222201102222202222222222222222222222022222222222222222222222222222222222222222220222000222222222222222222222222222222222122222222222222222222222222222222222211212222222
2222222222222222222222222222222222222222110122222222222220222222222222222222212022222222222221001110010012022222222222222222222212222222211222222222221202222222222222202012222220222222222222222222222 -> 100020200002222222222222222201222222222202212022222202222220200202221222222222222222222222222222222222222222202022222222222220222000222222222222222222222222222222222122222022222220222222222222222222222211212212012
2222222222222222220002102222021222212222220222222222222222222222222222222222222222222222222221111000111222200010000022222212222222222222222222222222222222222222222222222222222222222222222222222222222 -> 122222222222222222222222122222212222222201212222222222222222222222222222222222222222222122222222222222222222222222222222222220222000222222222222222222222222222222222122222222222222002220022222222222222212111222222
2222222222222222222222222222222222222222011122222222222222222222222221222222222222222222212220110122222022222222222222222222222212222222222200001101001222221122202222202122222220222222222222222222222 -> 100020200022222222222222222220222222222221012022211002222210220202222222222222222022222222222222222222222222202022222222222222222222222222222222222222222222222222222122202022222222222222222222222222222211212122222
0202222222222222220010112212122222222222110122222222222222222222222222222222222222222222222222121001010222122222222222222222222222222222222222222222222222222222222222212222222220222222222222220222222 -> 122222222222222222222222222222222222222202212222222222222222222222222222222222222222222222222222222222222222202022222222222220222000222222222222222222222222200222222122222222222222222222222222222222222212111222222
2222222222222222220000122222121222222222110022222222222222222222220222222222222222222222222220101022222222222222222220000100002202222222222222222222222222222222222222202112222220222222222222222222222 -> 100200020022222222222221212200222222222201210222222222211220220202222222222122222222222222222222222222222222202022222222222220222000222222222222222222222222222222222122122222222222222221102211222222222211211122222
2222222222222222220000122222121222222222110022222222222222222222221222222222222222222222222221101022222222222222222220000100002212222222222222222222222222222222222222202112222220222222222222222222220 -> 100000000022222222222220212200222222222201210022222202211220220202222222222122222222222222222222222222222222202022222222222220222000222222222222222222222222222222222122122222222222222221102211222222222211211222221
2222222222222222222222222222222222222222222222222222222222222222222222222222222222220222222220111122222112222222222222222222222202222222211210101010001220022000022222202222222222222222222222222222220 -> 122202022202212222222222222222222222221122210222211102222202202222222222122222212000121222222222222222222222222200000000002222222222222222222222222222222222222222222122211022222220222222222222222222222211112122222
2222222222222222222222222222222222222222222222222222222222222222222222222222222022222222222221000122222012222222222222222222222202222222211211100101001222221000022222202222222222222222222222222222221 -> 122202022202222222222222222222222222221122010222211022222202202222221222222222212000121222222222222222222222222200000000002222222222222222222222222222222222222222222122211022222220222222222222222222222211112212222
2222222222222222220001012222021222222222222222222222222222222222222222222010100100222222221220001122222212222222222222222222222202222222211222222222221222222222222222202222222222222222222222222222220 -> 122202022202222220121222222222222222222202210222222222222222202221210122222222222222222122222222222222222222222222222222222222222222222222222222222222222222222222222122222222222220222222222222212122222211212112222
2222222222222222222222222222222222121000222222222222222222222222222222222222222222222222222222222222222101222222222222222222222222222222222210001000012222222212022222202222221102221201112222022222220 -> 122222222222222222222222222222222222021222212222001120222002022222222222222202222222222222222222222222222222222222222222222222222222222222222222222222220222222222222122222022222220222222222222222222222211112222222
2222222222222222220000001222222222221000100022222220222222222222222222222222222222222222222222222222222101222222222222222222222222222222222210001100012222222222222222222222222220222222222222222222220 -> 122222222222222222222222222222222222022202212222001120222002022222222222222202222022222222222222222000000000222222222222222220222000222212222222222222220222222022222122222222222220000000000222222222221211212222222
2222222222222222222222222222222222121000222222222222222222222222222222222222222222222222222222222222222101222222222222222222222222222222222210001010012222222212122222202222221012221201112222122222220 -> 122222222222222222222222222222222222020222212222001100222002022222222222222202222222222222222222222222222222222222222222222222222222222222222222222222220222222222222122222222222220222222222222222222222211112222222
2222222222222222222222222222222222121101222222222222222222222222222222222222222222222222222222222222222200222222222222222222222222222222222211100110012222222222222222112222221112221202112222022222220 -> 122222222220222222222222222222220222222222212222001102222002222222222222222200222222222222222222222222222222222222222222222222222222222222222222222222220222222222222122222222222220222222222222222222222211112222222
2222222222222222222222222222222222122222222222222222222222212222222222222222222022222222222221000122222222222222222222222222222202222222202211101111111222222222222221202112221222221202222221222222220 -> 122202022202222222222222222200022220222222210222200002222202212222221222222222222022222222222222222222222222222222222222222222222222222222222222222222222222222222222122222222222220222222222222222222222211212212222
2222222220001000110001012212111222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222210011222122222222222222222212222222222222222222222222212020 -> 122222222222222222222222222222222220222202212222220222222202222222222222222222222022222222222222222222222222222222222222222222222000222222222112222222222222222222221122222222222222000000000222222222222212212222222
2222222222222222222222222222222222222222110122222222222222222022222222222222220221222222222220100122222012222222222222222222222202222222211201100222121222222222222222202222222220222222222222222222220 -> 122202022202222222222222222222222220222222210222220222222212202222202122222222222222222122222222222222222222202022222222222222222222222222222222222222222222222222222122222222222220222222222222222222222211212122222
2222222222222222220011112222211222221111222222222222222222222222222222222222222222222222222222222222222121222222222222222222222222222222202210001111112222222222222222212222222222222222222222222222220 -> 122222222220222222222222222222222220022202212222000000222002012022222222222200222022222222222222222000000000222222222222222220222000222222222222222222221222222222222122222222222220000022222222222222222211212222222
2222122222221222220001002222111222222222222222222222222222222222222222222222222222222222222222222122222222222211212222222112122222222222222212212222222222222222222222112222221112221222112222222222220 -> 122222222222222222222222022222220222222202212222222222222202222222222222222222222222222222222222222222222222222222222222222220222000222220212122222222222222222222212122222222222222222222222222222222222212212222222
2222222222222222220001112222201222222222101122222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222012222221110221222112222222001110 -> 122222222222222222222222222222221222222202212222222222222222222222222222222222222222222222222222222222222222222222222222222220222000222210222222222222222222222222222122222222222222222220012222222222221212212222222
2222222222222222220011102201122102222222222222222222221212222222222222222222222222222222222221111001101222222222222222222222222222222222222222222222222022222222222222012112222222222222222222222222220 -> 122222222222222222222222222200221222222222212212222222222222222222222222222222222222222122222222222222222222222222222222222220222000222222222222222222222222222222222122222222222222222222222222222222222212111222222
0000201112222222220011012212120222222222222222222222222222222222222222222222222222222222222222222122222222200010000222222222222222222222222222222222222222222222222222212222222222222222222222222222220 -> 122222222222222222222222122222222222222201212222222222222222222222222222222222222222222122222222222222222222222222222222222220222000222222220011000222222201000211021122222222222222222202222222222222222212212222222
2222222222222222220000122222121222202222011122222222222222222222222212222222222222222222222222222222222022200010000022222222222222222222222222222222222212222222222222202102222221222222222222222222220 -> 122222222222222222222222122210212222222201212222222222222222222222222222222222222222222122222222222222222222202022222222222220222000222222222222222222222222222222222122222022222222222220002222212222222212212222202
2222222222222222222222222222222222222222110022222222222222222222222222222222222222222222222221111011111222222222222222022222222202222222222211000001102222222222222222202112222220222222222222222222220 -> 122202022222222222222222222200222220222222210222210022212202222222222222222222222022222222222222222222222222202022222222222222222222222222222222222222222222222222222122222222222222222222222221222222222211011222222
2222222212222222220010112212122222121010222222222222222222222222222222222222222222222222222222222222222121222222222222222222222222222222202211100001012222222222222221212222222202222222222222222222220 -> 122222222220222222222222222222022222022202212222201020222002012222222222222220222022222222222222212000000000222222222222222220222000222222222212222222220221222222222122222222222220022022222222222222222211212222222
2222222222222222220000122222221222222222222222222222222222222220100010012222222222222222222221011122222222222222222222202222222202222222202222222222221222222222222222202112222222222222222222222222220 -> 122202022222222102222011222200222222222201210222222222222222212222222222222222222222222122222222222222222222222222222222222220222000222222222222222222222222222222222122222222222222222222222222222222222212212212222
2222122222222222220011002212122222222222222222222222222222222222222222222222222222222222222222222122222121222222222222222222222222222222222210101111002220022000022222212222222222222222222222222222220 -> 122222222222212222222222222222222222221102212222211002222202222222222222222222212000121222222222222222222222222200000000002220222000222222212222222222222222222222212122211022222222222222222222222222222211212222222
2222222222222222222222222222222222220202110022222222222222222222222222222222222222222222222221011022222121222222222222202222222212222222202210001110012222222222222222202212222220222222222222222222220 -> 100020200020222222222222222202222222022221212022001100222000010002222222222200222022222222222222222222222222202022222222222222222222222222222222222222220222222222222122222222222220222222222222222222222211211212222
2222222222222222222222222222222222222222222222222222222222222022222222222222222222222222222220100122222121222222222222222222222202222222202211100110001222220000022222202212222222222222222222222222220 -> 122202022222222222222222222202222222221122110222211102222202212222222222222222212000121122222222222222222222222200000000002222222222222222222222222222222222222222222122211022222222222222222222222222222211112122222
2222222222222222222222222222222222222222222222222222222222222222222222202222222222222222222120011122222012222222222222222222222212222222211200001110001222221000022222202222222222222222222222222222221 -> 100020200022222222222122222222222222221122012022211102222210200202222222222222212000121222222222222222222222222200000000002222222222222222222222222222222222222222222122211022222222222222222222222222222211212112222
2222222222222222222222222200202222222222100122222222222222222222222222222222222222222222222222222222222112222222222222222222222222222222211210001111002222222222222222222222222220222222222222201222221 -> 122222222222222222222222222222222222222202212222211002222202202222222222222222222022222222222222222222222222222222222222222220222000222222222222222222222222222222222122222222222222222222222222222222222211212222222
2222222222222222220111002222120222222222222222222222222222222222202222222222222222222222222221010122222222222222222221001100012212222222202222222222221222222222222222202112222222222222222222222222221 -> 100020200022222122222222202200222222222201212022222202210220210202222222222122222222222222222222222222222222222202222222222220222000222222222222222222222222222222222122122222222222000000000201222222222212212212220
2222202222222222222222222222222222222222110122222222222222222222222222222222222222222222222221111001011022122222222222222222222222222222222211100001002222222222222222222222222220222222222222222222221 -> 122222222222222222222222222222222222222222212222211022222202222222222222222222222022222222222222222222222222202022222222222222222222222222222222222222222222222222022122222222222222222222222222222222222211111222222
0011200022222220020010102212122222222222101122222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222212222222220222222222222221012221 -> 122222222222222222222222222222222222222202212222222222222222222222222222222222222222222222222222222222222222222222222222222222222020222222222120212222222212010200020122222222222222222222222222222222222212212222222
2222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222221111001111121222222222222222222222222222222222210101110102220022000022222222222222222222222222222222222221 -> 122222222222212222222222222222222220221122212222210102222202222222222222222222212000121222222222222222222222222200000000002222222222222222222222222222222222222222222122211022222222222222222222222222222211111222222
2222222222222222220000102222021222201010222222222022222220010022222022222222222222222222222222222222222222222222222222222222222222110022222222222222222222222222222222222222222222222222222222222222221 -> 120022022220222222222222222222222222022202212222222220222020020202222222222220222222222122222222222000000000222222222222202220222000222222222222222221220222222222222122222222222220000000000222212222222212211221222
2220022222222022220010102212122222220022222222222222222222222222222222222222222222222222222222222222222121222222222222222222222222222222202210001011012222222222222222212222222222222222222222222222101 -> 122222222220222222222222222222222222022202212222001000222002012022222222222200222222222220222222222000000000222222222222222220222222222222202222222222220202222222202122222222222220222222222222222222222211112222222
2222222222222222222222222222222222221101222222222222222222222222222222222222222220222222202220110022222212222222222222222222222202222222211210001110011222222222222222202222222221222222222222222222221 -> 122202022200222222222222222222222222222222210222001102222002202222212222222100222022222222222222222222222222222222222222222222222222222222222222222222220222222222222122122222222220222222222222222222222211211122222
2212222202222222220011012212122222221001222222222222222222222222222222222222222222222222222222222122222121222222222222222222222222222222202210001010012222222222222222212222222222222222222222222222221 -> 122222222220222222222222222222222222222202212222001100222202212222222222222200222222222222222222222222222222222222222222222220222000222222222222212222220220212222222122222222222222222202222222222222222211112222222
2222202222222222222222222222222102222222110122222222211202222222222222222222222222222222222222121011011212122222222222222222222222222222222222222222222122222222222222012112222220222222222222222222221 -> 122222222222222222222222222200221220222222212202222222222222222222222222222222222222222222222222222222222222202022222222222222222222222222222222222222222222222222022122222222222222222222222222222222222212211222222
2222222202222222200010102212122222222222101122222222222222222222222222222222222222222222222220100001111222222222222222222222222222222222222222222222222222222222222222212222222220222222222222222200021 -> 122222222222222222222222222222222222222202212222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222202222222222220222222222122222222222222222222222222222222222211111122222
2222222222222222220001002222121222222222222222222222222222222222222222222222222222222222222222222222222222200010000022001000012222222222222222222222222222222222222222222222222222222222222222222222221 -> 122022202222222222222222102222212222222201212022222222212222222222222222222122222222222122222222222222222222222222222222222220222000222222222222222222222222222222222122122222222222121212222221212121222212212222222
2222222222222222220000122222121222222222222222222222222222222222222222022010100100222222221220010122222212222222222222222222222202222222211222222222221222222222222222202222222222222222222222222222221 -> 122202022202222220121222222222222222222202210222222222222222202221210122222222222222222122222222222222222222222222222222222220222000222222222222222222222222222222222122222222222220222222222222222222222212212112222
